district_name,lat,lon,demand_w
Замоскворечье,55.742131269841444,37.6432632855434,168433.5397130204
Замоскворечье,55.73409938452609,37.648319834690604,57866.07157366953
Ломоносовский,55.678767934437715,37.516467798690634,196029.2779006253
Ломоносовский,55.68146265466149,37.516365783508945,127169.68666484044
Ломоносовский,55.67613075230495,37.52133855607713,171553.90072538206
Ломоносовский,55.678825479621324,37.52123688579459,143432.22503371234
Ломоносовский,55.681520205623634,37.52113519826765,170212.54727772376
Ломоносовский,55.68421493031191,37.5210334934923,82573.20731055662
Ломоносовский,55.67349337213258,37.52620865831666,220722.44478096874
Ломоносовский,55.67618810652138,37.52610733282227,195730.14078246668
Ломоносовский,55.678882839596916,37.52600599014297,204777.33260165446
Ломоносовский,55.681577571359185,37.52590463027477,199604.51206952476
Ломоносовский,55.68427230180821,37.52580325321368,187537.6125424579
Ломоносовский,55.686967030944,37.52570185895571,72574.5871736547
Ломоносовский,55.67085579397719,37.53107810551217,170163.62825710778
Ломоносовский,55.67355053541832,37.530977124694964,176486.84091136281
Ломоносовский,55.67624527554693,37.53087612675231,213570.54879830065
Ломоносовский,55.67894001436306,37.53077511168024,114493.16297286922
Ломоносовский,55.681634751866696,37.53067407947478,158515.4042200946
Ломоносовский,55.68432948805789,37.53057303013195,155268.49775306266
Ломоносовский,55.687024222936635,37.53047196364776,157842.07378892746
Ломоносовский,55.68971895650295,37.530370880018246,142607.0980752849
Ломоносовский,55.670912766368765,37.53584626151569,222843.83969404938
Ломоносовский,55.673607513530335,37.53574560819871,131774.22520317158
Ломоносовский,55.676302259380165,37.535644937811774,327367.0610957724
Ломоносовский,55.678997003918305,37.5355442503509,287711.44116549456
Ломоносовский,55.681691747144754,37.53544354581216,146452.34687281123
Ломоносовский,55.68438648905951,37.53534282419156,154962.3985219724
Ломоносовский,55.67096955360376,37.54061443458521,377490.6083985449
Ломоносовский,55.67366430646719,37.54051410877241,250462.90369643766
Ломоносовский,55.67635905801968,37.54041376594515,340560.0816514859
Ломоносовский,55.67905380826124,37.54031340609945,274083.33203320525
Ломоносовский,55.681748557191895,37.54021302923139,159330.60165195257
Ломоносовский,55.67372091422746,37.545282626360596,269274.13132582925
Ломоносовский,55.67641567146402,37.545182611096955,219919.2010780392
Ломоносовский,55.67911042739043,37.54508257887038,259062.19598680027
Ломоносовский,55.68180518200672,37.54498252967694,143133.7395624371
Ломоносовский,55.67916686130446,37.54985176860817,358430.4729421811
Ломоносовский,55.681861621587785,37.5497520470933,249525.00482761802
Ломоносовский,55.6819178759337,37.55452158142494,310276.5971688876
Тверской,55.7760857895826,37.579992455453244,57605.90384234511
Тверской,55.77350111893483,37.589651995569504,150602.62734100764
Тверской,55.77619588434029,37.58955466715674,80976.73854474918
Тверской,55.77889064844394,37.58945732219804,54264.82991958769
Тверской,55.781585411245835,37.58935996068956,135376.72474321866
Тверской,55.78428017274598,37.589262582627455,153902.25019387132
Тверской,55.786974932944396,37.58916518800786,110708.35120760789
Тверской,55.789669691841084,37.58906777682693,70659.15857689768
Тверской,55.7708611097501,37.59452977887714,113400.82182049062
Тверской,55.77355588196309,37.594432796609304,70595.81069253992
Тверской,55.77894542248593,37.594238782611484,52522.474788129
Тверской,55.78164019079583,37.59414175087383,97898.51483321037
Тверской,55.78433495780474,37.594044702638556,118328.5456780489
Тверской,55.78702972351268,37.59394763790182,139421.02076168405
Тверской,55.78972448791965,37.59385055665979,123794.42351739832
Тверской,55.76552612211104,37.599503522843555,174272.8771418148
Тверской,55.76822090241172,37.59940690303118,88567.81355039625
Тверской,55.77091568141207,37.599310266796344,100324.80633348117
Тверской,55.77361045911211,37.599213614135195,69738.68399605715
Тверской,55.776305235511856,37.599116945043924,110014.84613579488
Тверской,55.77900001061134,37.5990202595187,250426.02682010978
Тверской,55.78169478441056,37.598923557555715,95019.9372991797
Тверской,55.78438955690955,37.598826839151116,153413.0403969402
Тверской,55.78708432810833,37.59873010430108,277727.03898716776
Тверской,55.78977909800689,37.59863335300179,166732.61849244614
Тверской,55.762885709909376,37.60437964208695,165893.72415247618
Тверской,55.76558049697654,37.604283368135896,71401.89190621645
Тверской,55.7682752827441,37.60418707782213,50737.3326945262
Тверской,55.770970067212104,37.604090771141834,96107.39026929077
Тверской,55.77366485038052,37.603994448091214,95492.5456621506
Тверской,55.77635963224942,37.603898108666435,148855.41742071745
Тверской,55.77905441281878,37.6038017528637,150911.40411665314
Тверской,55.78444397005904,37.6036089921091,139152.9682005497
Тверской,55.757550304575624,37.60935101439952,67615.04713305585
Тверской,55.76024509968799,37.609255102497116,140262.00637620772
Тверской,55.76293989350147,37.60915917429553,163369.14168120598
Тверской,55.76563468601609,37.609063229790955,111921.37759336688
Тверской,55.77102426714882,37.60887129185767,96314.36758815369
Тверской,55.77371905576696,37.60877529842138,84451.42895740418
