district_id,district_name,area_km2,competitor_cnt,competitor_density_km2,metro_cnt,metro_density_km2,metro_dist_m_centroid,res_buildings_cnt,res_buildings_density_km2,dormitory_cnt,cemetery_area_share,walk_reach_nodes_10min_point,metro_walk_time_s_point,res_buildings_density_km2_pct,walk_reach_nodes_10min_point_pct,metro_walk_time_s_point_pct,competitor_density_km2_pct,dormitory_cnt_pct,cemetery_area_share_pct,index_score_0_1,index_rank
123,Марьино,11.755065161762156,4,0.34027884532801483,17,1.446185092644063,146.80760227268738,365,31.05044463618135,0,0.0,1309,387.73950854821294,0.4246575342465753,0.547945205479452,0.8082191780821918,0.34931506849315064,0.24315068493150685,0.7363013698630136,0.5273972602739726,64.0
140,Восточное Измайлово,3.8183858732770752,2,0.5237815313525472,0,0.0,1425.2386345881862,248,64.94890988771586,6,0.0,1023,1291.3625389493395,0.8424657534246576,0.4246575342465753,0.2534246575342466,0.226027397260274,0.928082191780822,0.7363013698630136,0.5267123287671233,65.0
42,Северное Тушино,9.233532116248593,28,3.032425690135127,7,0.7581064225337818,488.41350208120247,312,33.7898862615057,0,0.0,1656,502.0513685925586,0.4794520547945205,0.7328767123287672,0.7397260273972603,0.006849315068493178,0.24315068493150685,0.7363013698630136,0.525,66.0
34,Митино,12.537249258562866,31,2.472631704185604,20,1.5952462607649058,139.09726557621676,337,26.87989949388866,0,0.0013277946988135018,2246,317.9575077569705,0.3561643835616438,0.863013698630137,0.8493150684931507,0.013698630136986356,0.24315068493150685,0.2808219178082192,0.5207191780821918,67.0
100,Северное Медведково,5.6944604010617645,13,2.282920432210939,4,0.7024370560649043,404.8472375861671,237,41.61939557184558,1,0.0,1326,546.8167418606929,0.5684931506849316,0.5547945205479452,0.7123287671232876,0.020547945205479423,0.571917808219178,0.7363013698630136,0.5202054794520548,68.0
50,Обручевский,6.0484974319574345,3,0.4959909520915726,21,3.4719366646410084,1118.4627124655535,170,28.10615395185578,8,0.0,1729,913.2461910440917,0.3767123287671233,0.7842465753424658,0.4383561643835616,0.2534246575342466,0.9691780821917808,0.7363013698630136,0.5200342465753424,69.0
126,Соколиная Гора,7.903975469089283,1,0.12651861128754524,21,2.65689083703845,917.9015899192971,360,45.54670006351628,5,0.0,746,1014.6030398456212,0.6643835616438356,0.3287671232876712,0.3561643835616438,0.5616438356164384,0.8801369863013698,0.7363013698630136,0.5178082191780822,70.0
115,Богородское,8.660017228182904,4,0.46189284554567844,8,0.9237856910913569,1099.8543234370218,447,51.61652548972956,5,0.0028445232205692055,1260,1027.6706005126584,0.726027397260274,0.5273972602739726,0.34931506849315064,0.273972602739726,0.8801369863013698,0.1986301369863014,0.514554794520548,71.0
35,Куркино,7.723979783282266,0,0.0,0,0.0,4027.8874544352257,272,35.21500672344005,0,0.0007009687619455665,1655,3717.9731426014173,0.5136986301369864,0.726027397260274,0.09589041095890416,0.8561643835616438,0.24315068493150685,0.3287671232876712,0.5118150684931507,72.0
0,Киевский,61.248444959135966,0,0.0,2,0.03265389025524435,3886.0738198350195,3877,63.29956625979118,1,0.0,108,3109.249831685842,0.8287671232876712,0.1643835616438356,0.12328767123287676,0.8561643835616438,0.571917808219178,0.7363013698630136,0.5082191780821917,73.0
90,Донской,5.690126162999236,1,0.17574302772100667,12,2.10891633265208,984.9724010668871,197,34.62137646103832,7,0.03668432211040826,1135,729.8888195882545,0.5,0.4726027397260274,0.547945205479452,0.5273972602739726,0.9554794520547946,0.020547945205479423,0.5056506849315069,74.0
109,Сокольники,10.32150954996828,0,0.0,9,0.8719654771842612,1036.7509032905964,240,23.252412724913633,9,0.0,1466,1175.1875004648998,0.2328767123287671,0.6438356164383562,0.3013698630136986,0.8561643835616438,0.9794520547945206,0.7363013698630136,0.5053082191780821,75.0
51,Рязановское,40.62203336244002,1,0.024617182283263567,1,0.024617182283263567,3322.811235230131,6778,166.85526151596045,0,0.0030309872902619045,192,3040.7639107198092,0.9931506849315068,0.2054794520547945,0.13013698630136983,0.7054794520547945,0.24315068493150685,0.18493150684931503,0.5025684931506849,76.0
41,Южное Тушино,7.8882353619404455,10,1.2677106527840818,6,0.7606263916704491,935.0332952401332,334,42.34153580298833,1,0.0,1437,884.2342288418778,0.6027397260273972,0.6232876712328768,0.4452054794520548,0.06849315068493156,0.571917808219178,0.7363013698630136,0.5013698630136986,77.0
39,Воскресенское,24.785317020751314,0,0.0,0,0.0,3991.3905831397415,1954,78.8369984682475,0,1.8942273048365936e-05,156,4341.348807236172,0.9246575342465754,0.18493150684931506,0.06849315068493156,0.8561643835616438,0.24315068493150685,0.452054794520548,0.500513698630137,78.0
80,Чертаново Центральное,6.869188555626725,2,0.29115520469470146,16,2.3292416375576117,35.05576948369727,184,26.786278831912536,0,0.0012304420038538424,1155,81.13278858516409,0.3493150684931507,0.4794520547945205,0.9452054794520548,0.3835616438356164,0.24315068493150685,0.29452054794520544,0.4981164383561643,79.0
113,Ярославский,8.352266846834157,0,0.0,1,0.11972797545124411,1070.29628122391,204,24.4245069920538,4,0.0015908774298982618,1072,662.1800999808254,0.273972602739726,0.4383561643835616,0.6027397260273972,0.8561643835616438,0.8321917808219178,0.2534246575342466,0.49503424657534245,80.0
122,Орехово-Борисово Южное,7.11215366499501,14,1.9684614055663576,11,1.5466482472307095,1050.3563526714718,208,29.2457123112716,0,0.001320932339339574,2626,714.6833974305877,0.3904109589041096,0.9178082191780822,0.5684931506849316,0.03424657534246578,0.24315068493150685,0.28767123287671237,0.4919520547945206,81.0
74,Восточное Дегунино,3.892506214296825,2,0.5138077860105091,3,0.7707116790157637,640.9083479971015,163,41.87533455985649,0,0.0,1212,807.1759682688305,0.5958904109589042,0.5,0.5,0.23972602739726023,0.24315068493150685,0.7363013698630136,0.48869863013698633,82.0
89,Останкинский,12.507797345528493,1,0.07995012809809375,4,0.319800512392375,1625.6745224656488,202,16.149925875814937,1,0.0023771056796310142,3696,1221.402729284106,0.1232876712328767,0.9863013698630136,0.29452054794520544,0.6506849315068493,0.571917808219178,0.20547945205479456,0.4789383561643835,83.0
127,Люблино,17.81768924637026,17,0.9541080083357703,9,0.5051160044130548,1136.6382071553317,448,25.143552219672063,4,0.010616049096428075,1603,495.5388421596007,0.2945205479452055,0.7123287671232876,0.7465753424657534,0.1095890410958904,0.8321917808219178,0.08904109589041098,0.47825342465753423,84.0
19,Старое Крюково,4.401139455916875,0,0.0,1,0.22721388631655468,1571.715271039591,104,23.630244176921686,0,0.0,84,0.0,0.2465753424657534,0.1095890410958904,0.9828767123287672,0.8561643835616438,0.24315068493150685,0.7363013698630136,0.47534246575342465,85.0
44,Покровское-Стрешнево,13.084860792592597,2,0.1528483972204129,16,1.2227871777633033,449.8814152114782,306,23.385804774723173,1,0.0,1409,752.1940528565317,0.23972602739726026,0.5958904109589042,0.5273972602739726,0.5410958904109588,0.571917808219178,0.7363013698630136,0.472945205479452,86.0
71,Северное Бутово,8.866600369923438,8,0.9022623853824461,12,1.3533935780736692,309.8172351069681,169,19.060292891204174,0,0.002314286964085993,1703,27.317238967202805,0.1643835616438356,0.7602739726027398,0.9589041095890412,0.12328767123287676,0.24315068493150685,0.21232876712328763,0.4724315068493151,87.0
13,Силино,9.627792227152858,0,0.0,0,0.0,1477.6761710799349,295,30.640461804734827,0,0.033393171888224445,27,0.0,0.4178082191780822,0.023972602739726026,0.9828767123287672,0.8561643835616438,0.24315068493150685,0.0273972602739726,0.46986301369863015,88.0
40,Головинский,8.817974359251888,1,0.1134047298460096,5,0.567023649230048,1106.550630460109,374,42.41336896240759,3,0.01739196557393403,826,1169.5954579357244,0.6095890410958904,0.3698630136986301,0.3082191780821918,0.595890410958904,0.7808219178082192,0.06164383561643838,0.46849315068493147,89.0
120,Нижегородский,7.5339356167298215,3,0.3981982528943059,14,1.8582585135067609,348.93804482322264,201,26.679282943918494,2,0.012964970305242617,865,180.77640102005535,0.3356164383561644,0.3904109589041096,0.8972602739726028,0.3013698630136986,0.7054794520547946,0.07534246575342463,0.46198630136986296,90.0
132,Измайлово,15.048012637133668,1,0.0664539580151814,20,1.329079160303628,619.2406471238476,479,31.831445889271894,8,0.0014984522635470684,643,867.2187377453463,0.4383561643835616,0.3082191780821918,0.45890410958904104,0.6575342465753424,0.9691780821917808,0.26712328767123283,0.46078767123287667,91.0
45,Хорошёво-Мнёвники,18.035168193876785,2,0.11089444681081657,20,1.1089444681081657,1233.5816719013558,781,43.304281479623874,4,0.0,349,1412.180116272344,0.6301369863013698,0.2191780821917808,0.23972602739726023,0.6027397260273972,0.8321917808219178,0.7363013698630136,0.46061643835616434,92.0
119,Лосиноостровский,5.367062253873463,6,1.117930017612473,1,0.18632166960207883,2119.743047138335,244,45.462487382907234,1,0.0,1403,1665.7304908580684,0.6575342465753424,0.589041095890411,0.1917808219178082,0.07534246575342463,0.571917808219178,0.7363013698630136,0.45958904109589044,93.0
7,Марушкинское,50.42632519483855,3,0.05949273496350412,1,0.019830911654501373,3495.419461576743,5366,106.41267193805437,0,0.004417527972062526,83,3937.1524870771577,0.9794520547945206,0.10273972602739725,0.08904109589041098,0.6643835616438356,0.24315068493150685,0.17123287671232879,0.4577054794520547,94.0
32,Строгино,16.776191025018132,2,0.11921657288102072,7,0.4172580050835725,655.8741304857798,419,24.975872018573842,0,0.0003629751282003773,992,514.9681871691589,0.2876712328767123,0.410958904109589,0.7328767123287672,0.589041095890411,0.24315068493150685,0.37671232876712324,0.45496575342465756,95.0
