district_name,lat,lon,local_demand_w
Свиблово,55.854296554665204,37.66507744318657,
Коптево,55.82954211971138,37.51318552287522,
Коптево,55.83403320177715,37.51301414643444,
Коптево,55.81616499027624,37.52167580056093,
Коптево,55.82065609940995,37.52150548799318,
Коптево,55.82514720489838,37.5213351271185,
Коптево,55.829638306741565,37.52116471791811,
Коптево,55.83412940493959,37.52099426037323,
Коптево,55.83862049949254,37.52082375446506,
Коптево,55.81626061182214,37.52965228876588,
Коптево,55.82075173699034,37.529482894332105,
Коптево,55.82524285851694,37.52931345185153,
Коптево,55.829733976402,37.529143961305486,
Коптево,55.83422509064558,37.52897442267529,
Коптево,55.83871620124778,37.528804835942246,
Коптево,55.81635571625151,37.537628824998976,
Коптево,55.83881138545311,37.53678596554098,
Коптево,55.84330250838019,37.536617250140765,
Коптево,55.83890605210188,37.54476714300071,
Коптево,55.84339719090841,37.54459934707348,
Коптево,55.843491355786696,37.55258149162514,
Проспект Вернадского,55.67495646979921,37.48181377529783,
Проспект Вернадского,55.67944760101994,37.48163979425278,
Проспект Вернадского,55.67056336332447,37.48993438735874,
Проспект Вернадского,55.675054514618786,37.48976136515362,
Проспект Вернадского,55.679545662248195,37.48958829403991,
Проспект Вернадского,55.67066087745008,37.497881116429696,
Проспект Вернадского,55.67515204506334,37.49770900391798,
Проспект Вернадского,55.67964320901542,37.49753684275454,
Проспект Вернадского,55.68413436930637,37.49736463292056,
Проспект Вернадского,55.66626668977611,37.505999048556895,
Проспект Вернадского,55.67075787727985,37.50582789413356,
Проспект Вернадского,55.67524906112607,37.505656691334075,
Проспект Вернадского,55.679740241314796,37.50548544013973,
Проспект Вернадского,55.68423141784612,37.5053141405318,
Проспект Вернадского,55.67085436280704,37.51377472021356,
Проспект Вернадского,55.6753455628002,37.51360442714502,
Южнопортовый,55.701701408414834,37.66963856307522,
Южнопортовый,55.70619288630528,37.66948594951728,
Южнопортовый,55.71068436061138,37.66933329278515,
Южнопортовый,55.71517583133324,37.669180592862084,
Южнопортовый,55.71966729847095,37.66902784973137,
Южнопортовый,55.72415876202461,37.66887506337626,
Южнопортовый,55.72865022199432,37.66872223378002,
Южнопортовый,55.701787320739626,37.677592224870004,
Южнопортовый,55.706278813014684,37.67744052307302,
Южнопортовый,55.71077030170869,37.67728877835954,
Южнопортовый,55.71526178682174,37.67713699071295,
Южнопортовый,55.71975326835395,37.67698516011662,
Южнопортовый,55.72424474630539,37.676833286553915,
Южнопортовый,55.70187271806689,37.68554592956466,
Южнопортовый,55.706364224640396,37.68539513954524,
Южнопортовый,55.71983872289465,37.68494251346826,
Южнопортовый,55.724330215157636,37.684791552714586,
Южнопортовый,55.71992366208708,37.69289990952825,
Северное Измайлово,55.80686944518671,37.774633215555376,
Северное Измайлово,55.80694865473579,37.782608630321164,
Северное Измайлово,55.80702734720766,37.79058408483535,
Северное Измайлово,55.807105522596814,37.79855957883789,
Северное Измайлово,55.80718318089775,37.80653511206871,
Северное Измайлово,55.80726032210506,37.81451068426774,
Северное Измайлово,55.807336946213304,37.82248629517489,
Северное Измайлово,55.81182860887682,37.82235067734115,
Северное Измайлово,55.807413053217104,37.83046194453008,
Северное Измайлово,55.81190472864279,37.83032724476392,
Северное Измайлово,55.80748864311115,37.8384376320732,
Северное Измайлово,55.81198033121231,37.83830385038946,
Марьина Роща,55.795892957020286,37.59671026281579,
