district_id,district_name,area_km2,competitor_cnt,competitor_density_km2,metro_cnt,metro_density_km2,metro_dist_m_centroid,res_buildings_cnt,res_buildings_density_km2,dormitory_cnt,cemetery_area_share,walk_reach_nodes_10min_p50,metro_walk_time_s_p10,res_buildings_density_km2_pct,walk_reach_nodes_10min_p50_pct,metro_walk_time_s_p10_pct,competitor_density_km2_pct,dormitory_cnt_pct,cemetery_area_share_pct,index_score_0_1,index_rank
63,Коптево,4.805492026399432,2,0.41619047311135005,6,1.2485714193340502,909.7720158439281,397,82.61380891260299,2,0.0,1078.0,400.40042088523575,0.9383561643835616,0.6027397260273972,0.5342465753424658,0.29452054794520544,0.7054794520547946,0.7363013698630136,0.655308219178082,26.0
56,Проспект Вернадского,4.704120861107244,2,0.42515914430167195,17,3.6138527265642115,350.50838527899515,189,40.177539136508,1,0.0,1408.0,130.37872892643915,0.5616438356164384,0.7671232876712328,0.9315068493150684,0.28767123287671237,0.571917808219178,0.7363013698630136,0.6551369863013699,27.0
112,Южнопортовый,4.581068613524204,1,0.21828967962798151,19,4.147503912931649,195.40350934636686,233,50.8614953533197,1,0.0,900.0,195.77184008962095,0.7123287671232876,0.5,0.8767123287671232,0.452054794520548,0.571917808219178,0.7363013698630136,0.6472602739726027,28.0
136,Северное Измайлово,4.163471829469013,1,0.24018416383221564,5,1.2009208191610783,443.6262100953555,310,74.45709078798684,0,0.0,1132.0,424.7758828474573,0.9041095890410958,0.6438356164383562,0.5,0.43150684931506844,0.24315068493150685,0.7363013698630136,0.6458904109589041,29.0
93,Марьина Роща,4.681485089945867,6,1.2816445817345066,17,3.6313263149144355,313.84026077288684,225,48.061671815044,6,0.007376280124340324,1377.0,156.2818816982263,0.7054794520547946,0.7602739726027398,0.8972602739726028,0.06164383561643838,0.928082191780822,0.136986301369863,0.6436643835616439,30.0
134,Кузьминки,7.98523252741407,2,0.25046233696186154,10,1.2523116848093077,780.188060797288,487,60.987579050213284,3,0.0,852.0,319.78714912546087,0.8013698630136986,0.4726027397260274,0.6986301369863014,0.4178082191780822,0.7808219178082192,0.7363013698630136,0.6368150684931505,31.0
133,Новогиреево,4.395283514980347,3,0.6825498263707374,12,2.7301993054829494,766.6035053567447,310,70.53014872497619,1,0.0,1110.0,357.41462658180876,0.8767123287671232,0.6301369863013698,0.6095890410958904,0.1917808219178082,0.571917808219178,0.7363013698630136,0.6366438356164383,32.0
84,Бутырский,5.029542466550399,11,2.1870776662403935,20,3.9765048477098066,710.3227471398011,210,41.753300900952965,2,0.0,2051.0,251.19939070447333,0.5821917808219178,0.8904109589041096,0.815068493150685,0.0273972602739726,0.7054794520547946,0.7363013698630136,0.6364726027397261,33.0
1,Филёвский Парк,9.630071048231354,0,0.0,12,1.2460967255484479,906.4809299572519,308,31.98314928907683,2,0.0,1058.0,296.23593472513926,0.4520547945205479,0.5821917808219178,0.7602739726027398,0.8561643835616438,0.7054794520547946,0.7363013698630136,0.6337328767123287,34.0
53,Войковский,5.340111408753733,3,0.5617860322318884,13,2.4344061396715166,167.1649409960363,282,52.80788702979751,2,0.0,1043.0,273.4115912363001,0.7534246575342466,0.5753424657534246,0.7876712328767124,0.2191780821917808,0.7054794520547946,0.7363013698630136,0.63236301369863,35.0
62,Беговой,4.041836369946457,3,0.7422368758683178,1,0.2474122919561059,749.2064024770527,169,41.8126773405819,0,0.0,2099.0,306.319346875314,0.589041095890411,0.8972602739726028,0.726027397260274,0.17123287671232879,0.24315068493150685,0.7363013698630136,0.6208904109589042,36.0
105,Красносельский,4.9947198572318445,4,0.8008457159430891,34,6.807188585516257,94.42069842976858,224,44.847360092812984,2,0.0,1449.0,331.13373447115896,0.636986301369863,0.7945205479452054,0.6575342465753424,0.15753424657534243,0.7054794520547946,0.7363013698630136,0.6169520547945204,37.0
21,Дмитровский,7.072462088012866,0,0.0,11,1.5553282383293263,1153.396247014858,215,30.39959738552774,3,0.0,1448.0,485.4649588611123,0.410958904109589,0.7876712328767124,0.452054794520548,0.8561643835616438,0.7808219178082192,0.7363013698630136,0.6148972602739725,38.0
126,Соколиная Гора,7.903975469089283,1,0.12651861128754524,21,2.65689083703845,917.9015899192971,360,45.54670006351628,5,0.0,784.0,311.11142547285226,0.6643835616438356,0.4315068493150685,0.7123287671232876,0.5616438356164384,0.8801369863013698,0.7363013698630136,0.6147260273972601,39.0
61,Хорошёвский,8.56809785115655,2,0.23342403818719618,24,2.801088458246354,476.87986603559574,292,34.079909575330646,1,0.0,1252.0,245.6999739748659,0.4863013698630137,0.6917808219178082,0.821917808219178,0.4383561643835616,0.571917808219178,0.7363013698630136,0.6143835616438355,40.0
107,Таганский,8.085800207557348,8,0.9893887796686894,29,3.586534326298999,630.1789044199869,453,56.024139648739535,2,0.019069047023731852,1843.0,389.56977119038936,0.773972602739726,0.8767123287671232,0.547945205479452,0.09589041095890416,0.7054794520547946,0.0547945205479452,0.6133561643835616,41.0
81,Отрадное,10.049051565610231,2,0.19902375731102634,14,1.3931663011771844,159.17107912434838,317,31.545265533797675,1,0.0,1060.0,127.74048733528659,0.4315068493150685,0.589041095890411,0.9452054794520548,0.48630136986301364,0.571917808219178,0.7363013698630136,0.6041095890410958,42.0
64,Щербинка,7.610780791651026,0,0.0,1,0.13139256370344987,965.1667958418261,1897,249.2516933454444,3,0.0,422.0,1040.247082369843,1.0,0.2534246575342466,0.1643835616438356,0.8561643835616438,0.7808219178082192,0.7363013698630136,0.6005136986301369,43.0
88,Котловка,3.992479013671631,2,0.5009418942845554,0,0.0,890.2581145573249,250,62.61773678556942,0,0.0,1246.0,437.5617956377604,0.815068493150685,0.684931506849315,0.4931506849315068,0.2465753424657534,0.24315068493150685,0.7363013698630136,0.6003424657534246,44.0
130,Зябликово,4.598854860159545,3,0.6523363078903349,19,4.131463283305455,126.43347786428978,169,36.7482786778222,1,0.0,1071.0,142.0954397721002,0.5273972602739726,0.5958904109589042,0.9178082191780822,0.20547945205479456,0.571917808219178,0.7363013698630136,0.586986301369863,45.0
142,Косино-Ухтомский,15.296759641697419,3,0.19611996725256137,9,0.588359901757684,638.5270319524274,1404,91.78414467419871,1,1.569813293950494e-05,563.0,422.2951285385772,0.9452054794520548,0.2945205479452055,0.5068493150684932,0.5,0.571917808219178,0.45890410958904104,0.5851027397260273,46.0
60,Коньково,7.812781162453003,7,0.8959677552010414,17,2.175921691202529,244.06055790374876,271,34.686751665640315,11,0.0,1540.0,371.6620964750516,0.5068493150684932,0.8356164383561644,0.589041095890411,0.13013698630136983,0.9897260273972602,0.7363013698630136,0.5845890410958904,47.0
106,Ростокино,3.4978203324224015,1,0.2858923286398344,6,1.7153539718390063,777.8305031972014,167,47.744018882852345,1,0.005033570935457663,1336.0,458.3956160784015,0.6986301369863014,0.726027397260274,0.4726027397260274,0.3904109589041096,0.571917808219178,0.1643835616438356,0.5809931506849315,48.0
45,Хорошёво-Мнёвники,18.035168193876785,2,0.11089444681081657,20,1.1089444681081657,1233.5816719013558,781,43.304281479623874,4,0.0,1162.0,661.5660213427243,0.6301369863013698,0.6575342465753424,0.273972602739726,0.6027397260273972,0.8321917808219178,0.7363013698630136,0.5770547945205479,49.0
143,Новокосино,3.7748962555251238,1,0.2649079424464582,4,1.0596317697858328,432.7410915389178,180,47.683429640362476,0,0.0,1268.0,536.9389515848131,0.6917808219178082,0.6986301369863014,0.3972602739726028,0.40410958904109584,0.24315068493150685,0.7363013698630136,0.5712328767123288,50.0
49,Фили-Давыдково,6.982573849408899,6,0.8592819967823072,16,2.2914186580861524,219.31144394256222,379,54.27797946341574,1,0.0,929.0,355.4313402289463,0.7671232876712328,0.5136986301369864,0.6232876712328768,0.14383561643835618,0.571917808219178,0.7363013698630136,0.5702054794520547,51.0
78,Алтуфьевский,3.2939271460853163,0,0.0,1,0.30358898532059364,1032.8893345226802,124,37.64503417975361,0,0.0,845.0,384.03302669717954,0.541095890410959,0.4657534246575342,0.5616438356164384,0.8561643835616438,0.24315068493150685,0.7363013698630136,0.5684931506849316,52.0
131,Рязанский,6.362593980225327,2,0.31433720369646645,14,2.200360425875265,657.192079955869,331,52.0228072117652,3,0.0,741.0,382.6269702427492,0.7397260273972602,0.3835616438356164,0.5684931506849316,0.36986301369863017,0.7808219178082192,0.7363013698630136,0.5628424657534247,53.0
50,Обручевский,6.0484974319574345,3,0.4959909520915726,21,3.4719366646410084,1118.4627124655535,170,28.10615395185578,8,0.0,1729.0,418.4554681028059,0.3767123287671233,0.863013698630137,0.5205479452054795,0.2534246575342466,0.9691780821917808,0.7363013698630136,0.5561643835616438,54.0
90,Донской,5.690126162999236,1,0.17574302772100667,12,2.10891633265208,984.9724010668871,197,34.62137646103832,7,0.03668432211040826,1025.0,321.13103211480643,0.5,0.5582191780821918,0.6917808219178082,0.5273972602739726,0.9554794520547946,0.020547945205479423,0.5558219178082192,55.0
100,Северное Медведково,5.6944604010617645,13,2.282920432210939,4,0.7024370560649043,404.8472375861671,237,41.61939557184558,1,0.0,1326.0,328.99407863598924,0.5684931506849316,0.7191780821917808,0.6643835616438356,0.020547945205479423,0.571917808219178,0.7363013698630136,0.5517123287671233,56.0
52,Раменки,18.800654501317812,1,0.05318963762298307,34,1.8084476791814246,37.603016195986626,424,22.552406352144825,6,0.0,976.0,205.6774281211262,0.2054794520547945,0.5273972602739726,0.863013698630137,0.678082191780822,0.928082191780822,0.7363013698630136,0.5510273972602739,57.0
140,Восточное Измайлово,3.8183858732770752,2,0.5237815313525472,0,0.0,1425.2386345881862,248,64.94890988771586,6,0.0,1023.0,857.066935676338,0.8424657534246576,0.547945205479452,0.1986301369863014,0.226027397260274,0.928082191780822,0.7363013698630136,0.5465753424657533,58.0
83,Чертаново Южное,9.146118232646774,0,0.0,17,1.8587120314407317,290.8452595560684,253,27.662008467912067,0,0.0,1027.0,378.168829958746,0.3698630136986301,0.5684931506849316,0.5753424657534247,0.8561643835616438,0.24315068493150685,0.7363013698630136,0.5455479452054794,59.0
4,"""Мосрентген""",6.494100352072422,0,0.0,2,0.30797183467633854,962.7341123302523,651,100.24483218714819,0,0.0003640864788401491,218.0,782.0345159623399,0.9726027397260274,0.1780821917808219,0.23972602739726023,0.8561643835616438,0.24315068493150685,0.36986301369863017,0.5433219178082193,60.0
123,Марьино,11.755065161762156,4,0.34027884532801483,17,1.446185092644063,146.80760227268738,365,31.05044463618135,0,0.0,1442.0,367.92649897116314,0.4246575342465753,0.7808219178082192,0.595890410958904,0.34931506849315064,0.24315068493150685,0.7363013698630136,0.5431506849315069,61.0
109,Сокольники,10.32150954996828,0,0.0,9,0.8719654771842612,1036.7509032905964,240,23.252412724913633,9,0.0,1409.0,615.2840533642794,0.2328767123287671,0.773972602739726,0.3082191780821918,0.8561643835616438,0.9794520547945206,0.7363013698630136,0.5392123287671232,62.0
