district_name,demand_total_base,share_10min_base,share_15min_base,mean_time_min_base,p50_time_min_base,p90_time_min_base,demand_total_mean,share_10min_mean,share_15min_mean,mean_time_min_mean,p50_time_min_mean,p90_time_min_mean,demand_total_eff,share_10min_eff,share_15min_eff,mean_time_min_eff,p50_time_min_eff,p90_time_min_eff,demand_total_keep,share_10min_keep,share_15min_keep,mean_time_min_keep,p50_time_min_keep,p90_time_min_keep,delta_mean_minus_base,delta_eff_minus_base,delta_keep_minus_base,delta_share10_mean_minus_base,delta_share10_eff_minus_base,delta_share10_keep_minus_base
Сокольники,3997886.2746288846,0.0,0.0,104.75435447660269,104.42894960960909,117.02727683233906,3997886.2746288846,0.0,0.017787796724756697,32.35735541810405,31.908098870815632,45.62294807416728,3997886.2746288846,0.0,0.017787796724756697,31.52129872801875,31.908098870815632,41.56714072578666,3997886.2746288846,0.0,0.017787796724756697,31.52129872801875,31.908098870815632,41.56714072578666,-72.39699905849864,-73.23305574858394,-73.23305574858394,0.0,0.0,0.0
Богородское,8087881.337194677,0.0,0.0,88.02746346601852,89.17623208785245,98.71540464629203,8087881.337194677,0.0,0.014677958931776888,31.74067455591526,31.752500187565794,41.198437439237516,8087881.337194677,0.0,0.014677958931776888,31.74067455591526,31.752500187565794,41.198437439237516,8087881.337194677,0.0,0.014677958931776888,31.74067455591526,31.752500187565794,41.198437439237516,-56.286788910103255,-56.286788910103255,-56.286788910103255,0.0,0.0,0.0
Тёплый Стан,8339917.254841121,0.0,0.0,40.94470941797861,43.41303215026083,56.18777866691199,8339917.254841121,0.0,0.0,72.58178241597228,73.59860997043765,90.53495105234907,8339917.254841121,0.0,0.0,79.02659364774821,79.74587294538387,98.38172734445166,8339917.254841121,0.0,0.0,79.02659364774821,79.74587294538387,98.38172734445166,31.637072997993677,38.08188422976961,38.08188422976961,0.0,0.0,0.0
Чертаново Центральное,5872728.049740038,0.0,0.0,81.4653982730868,80.90088177238616,94.29186103015965,5872728.049740038,0.0,0.0,54.715723783246865,56.32097411956336,65.25805619832879,5872728.049740038,0.0,0.0,54.715723783246865,56.32097411956336,65.25805619832879,5872728.049740038,0.0,0.0,54.715723783246865,56.32097411956336,65.25805619832879,-26.74967448983994,-26.74967448983994,-26.74967448983994,0.0,0.0,0.0
Нагорный,4683993.4223268125,0.0,0.0,51.43310991818253,51.88146097153254,57.14466530344149,4683993.4223268125,0.06743870750553385,0.28362534325987854,23.279379921781963,20.121903396105953,40.82910560848741,4683993.4223268125,0.06743870750553385,0.28362534325987854,21.755698306598184,20.121903396105953,34.08507118545913,4683993.4223268125,0.06743870750553385,0.28362534325987854,23.263344037238486,20.121903396105953,40.82910560848741,-28.153729996400568,-29.677411611584347,-28.169765880944045,0.06743870750553385,0.06743870750553385,0.06743870750553385
Нагатинский Затон,7174525.209114202,0.0,0.0,103.92732047120607,104.77919731409347,111.31737280700456,7174525.209114202,0.0,0.0,50.84232376143826,50.27446925101092,66.83751539140096,7174525.209114202,0.0,0.0,97.72495802233851,97.4524268978489,107.4423389047487,7174525.209114202,0.0,0.0,98.01700164338851,97.4524268978489,107.4423389047487,-53.084996709767815,-6.202362448867561,-5.910318827817562,0.0,0.0,0.0
Ново-Переделкино,6292061.974023979,0.0,0.0,116.38410369360807,117.57143199343054,127.86114990204565,6292061.974023979,0.0,0.0,130.7012364353794,131.8500637089286,142.1397816175437,6292061.974023979,0.0,0.0,132.39027191929472,133.5390991928439,143.82881710145907,6292061.974023979,0.0,0.0,132.39027191929472,133.5390991928439,143.82881710145907,14.317132741771331,16.00616822568665,16.00616822568665,0.0,0.0,0.0
Северное Тушино,9372484.094716314,0.0,0.0,70.56531311064641,71.90510603636855,81.00604804940899,9372484.094716314,0.0,0.0,88.45009098817195,89.09237733630269,98.9255287814441,9372484.094716314,0.0,0.0,110.85547302703007,111.72338102564069,121.60770276029787,9372484.094716314,0.0,0.0,110.85547302703007,111.72338102564069,121.60770276029787,17.884777877525536,40.29015991638366,40.29015991638366,0.0,0.0,0.0
Перово,8341434.03859476,0.0,0.0,75.00658120826729,69.48990085723673,95.53562319566251,8341434.03859476,0.0,0.0,34.96518412022389,35.24836064869843,45.577162540846416,8341434.03859476,0.0,0.0,40.09720287383774,39.92906157914667,54.83539486879122,8341434.03859476,0.0,0.0,40.09720287383774,39.92906157914667,54.83539486879122,-40.041397088043404,-34.909378334429555,-34.909378334429555,0.0,0.0,0.0
Кокошкино,774884.4927108411,0.0,0.0,180.00000000000003,180.0,180.0,774884.4927108411,0.0,0.0,180.00000000000003,180.0,180.0,774884.4927108411,0.0,0.0,180.00000000000003,180.0,180.0,774884.4927108411,0.0,0.0,180.00000000000003,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
Дорогомилово,5439768.107080822,0.0,0.0,85.36525057410438,88.23258435436091,97.5013814576958,5439768.107080822,0.0,0.0,50.70463752790816,50.71987893260868,58.05849634773189,5439768.107080822,0.0,0.0,30.605419324541934,30.901926908985818,37.80585916621782,5439768.107080822,0.0,0.0,39.89009700009705,37.80585916621782,62.661283791019216,-34.66061304619622,-54.759831249562446,-45.47515357400733,0.0,0.0,0.0
Нагатино-Садовники,5061317.146449391,0.0,0.0,88.67132172138467,88.26245656936322,101.21200737312778,5061317.146449391,0.0,0.0,48.619885782520434,47.37239648592159,58.85148954297854,5061317.146449391,0.0,0.0,64.25521424267387,64.7042219460956,77.01206881414213,5061317.146449391,0.0,0.0,65.98682672827404,66.68042430933409,79.03500808874462,-40.05143593886424,-24.4161074787108,-22.684494993110633,0.0,0.0,0.0
Южное Тушино,6173055.806116367,0.0,0.0,71.41275284596017,75.16232758806065,89.06063135409053,6173055.806116367,0.0,0.0,68.36826433204396,69.49885114105909,79.24286550912753,6173055.806116367,0.0,0.0,108.33877009631196,108.68614539005176,124.16244088669556,6173055.806116367,0.0,0.0,108.33877009631196,108.68614539005176,124.16244088669556,-3.044488513916207,36.92601725035179,36.92601725035179,0.0,0.0,0.0
Гагаринский,7011786.568684474,0.0,0.09062531278451426,31.924413500863352,29.720266977266814,52.066302375586865,7011786.568684474,0.0,0.03683834962731435,31.186373324313045,31.831064397775716,43.81880828257658,7011786.568684474,0.0,0.03683834962731435,30.58312495818469,30.594460787741443,42.212879958617364,7011786.568684474,0.0,0.03683834962731435,32.67680447043522,31.831064397775716,48.416984191888716,-0.7380401765503066,-1.3412885426786616,0.75239096957187,0.0,0.0,0.0
Воскресенское,1520952.0717953374,0.0,0.0,76.80140736986924,61.80696228851923,105.22689679514755,1520952.0717953374,0.0,0.0,179.99999999999997,180.0,180.0,1520952.0717953374,0.0,0.0,179.99999999999997,180.0,180.0,1520952.0717953374,0.0,0.0,179.99999999999997,180.0,180.0,103.19859263013073,103.19859263013073,103.19859263013073,0.0,0.0,0.0
Останкинский,6040749.204513818,0.21963790892815843,0.32897074053894887,48.21078616511996,60.14283295918859,78.65674570288535,6040749.204513818,0.0,0.0,49.836381187151254,50.92830858367291,58.297904165113366,6040749.204513818,0.009464151900816621,0.1435480399538146,29.35849056136967,26.232481216309612,47.2736608496458,6040749.204513818,0.009464151900816621,0.1435480399538146,29.35849056136967,26.232481216309612,47.2736608496458,1.6255950220312911,-18.852295603750292,-18.852295603750292,-0.21963790892815843,-0.2101737570273418,-0.2101737570273418
Рязановское,3901970.0573584065,0.0,0.0,119.53164504468252,125.48445935180263,133.88947866329553,3901970.0573584065,0.0,0.0,180.0,180.0,180.0,3901970.0573584065,0.0,0.0,180.0,180.0,180.0,3901970.0573584065,0.0,0.0,180.0,180.0,180.0,60.46835495531748,60.46835495531748,60.46835495531748,0.0,0.0,0.0
Митино,15219211.281798132,0.4631475190575674,0.6385427629727923,13.819215398961791,11.514391491443666,25.838824606800536,15219211.281798132,0.0,0.0,107.22062410589608,108.08896944654892,122.67951050636118,15219211.281798132,0.0,0.0,151.09409206527246,152.83842236854977,163.8787452591609,15219211.281798132,0.0,0.0,151.09409206527246,152.83842236854977,163.8787452591609,93.40140870693429,137.27487666631066,137.27487666631066,-0.4631475190575674,-0.4631475190575674,-0.4631475190575674
Марушкинское,851587.3573018276,0.0,0.0,180.0,180.0,180.0,851587.3573018276,0.0,0.0,180.0,180.0,180.0,851587.3573018276,0.0,0.0,180.0,180.0,180.0,851587.3573018276,0.0,0.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
Лосиноостровский,5406404.529021986,0.0,0.0,77.35766355743431,77.34890102146328,93.34545917239392,5406404.529021986,0.0,0.059727097906229314,32.069048320633115,31.88493734419691,46.689654169557315,5406404.529021986,0.0,0.062499274917704524,30.911665007744933,31.04494497982103,45.76263024819125,5406404.529021986,0.0,0.062499274917704524,30.911665007744933,31.04494497982103,45.76263024819125,-45.28861523680119,-46.44599854968938,-46.44599854968938,0.0,0.0,0.0
Покровское-Стрешнево,6405927.986981743,0.0,0.0,78.20702102327773,80.31203774565095,91.78064252098791,6405927.986981743,0.015407325491887216,0.09008599013603959,34.34371531755458,34.12453752428451,54.6631806272961,6405927.986981743,0.0,0.0,74.37736109412998,76.51203602685588,99.58275600486421,6405927.986981743,0.0,0.0,74.37736109412998,76.51203602685588,99.58275600486421,-43.86330570572315,-3.829659929147752,-3.829659929147752,0.015407325491887216,0.0,0.0
Чертаново Северное,6120098.145746539,0.0,0.0,60.39549353441631,61.38116128247511,73.42760411784133,6120098.145746539,0.0,0.09888822108480448,25.628776474176618,24.746148084247196,36.46063523332412,6120098.145746539,0.0,0.09888822108480448,25.628776474176618,24.746148084247196,36.46063523332412,6120098.145746539,0.0,0.09888822108480448,25.628776474176618,24.746148084247196,36.46063523332412,-34.76671706023969,-34.76671706023969,-34.76671706023969,0.0,0.0,0.0
Киевский,389919.7307825043,0.0,0.0,180.0,180.0,180.0,389919.7307825043,0.0,0.0,180.0,180.0,180.0,389919.7307825043,0.0,0.0,180.0,180.0,180.0,389919.7307825043,0.0,0.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
Старое Крюково,2196122.9395046476,1.0,1.0,0.0,0.0,0.0,2196122.9395046476,0.0,0.0,179.99999999999997,180.0,180.0,2196122.9395046476,0.0,0.0,179.99999999999997,180.0,180.0,2196122.9395046476,1.0,1.0,0.0,0.0,0.0,179.99999999999997,179.99999999999997,0.0,-1.0,-1.0,0.0
Силино,2852071.500277724,1.0,1.0,0.0,0.0,0.0,2852071.500277724,0.0,0.0,180.00000000000003,180.0,180.0,2852071.500277724,0.0,0.0,180.00000000000003,180.0,180.0,2852071.500277724,1.0,1.0,0.0,0.0,0.0,180.00000000000003,180.00000000000003,0.0,-1.0,-1.0,0.0
Южное Медведково,5447340.733071743,0.0,0.0,38.18450799252939,37.80997947156304,47.0587623094119,5447340.733071743,0.0,0.0,39.907361824367186,39.58137098417233,46.766446985301314,5447340.733071743,0.0,0.010337602008527364,30.021106893682056,32.25737805150077,38.43408216611934,5447340.733071743,0.0,0.010337602008527364,30.021106893682056,32.25737805150077,38.43408216611934,1.7228538318377957,-8.163401098847334,-8.163401098847334,0.0,0.0,0.0
Восточное Дегунино,5787109.935432203,0.16006193545242223,0.34386989086514735,19.178998908655217,19.270163705946537,30.195225482454614,5787109.935432203,0.0,0.0,33.409273830018016,31.339284658654968,46.254434060157465,5787109.935432203,0.027384907852708855,0.0611500584380131,24.545557444358682,23.935782991734253,31.339284658654968,5787109.935432203,0.0,0.0,33.409273830018016,31.339284658654968,46.254434060157465,14.230274921362799,5.366558535703465,14.230274921362799,-0.16006193545242223,-0.13267702759971337,-0.16006193545242223
Бибирево,7819933.14348847,0.0,0.0,66.30886564213118,65.56759308658782,74.36167923103147,7819933.14348847,0.0,0.0,49.16283445373746,47.648127464814316,61.26468519150692,7819933.14348847,0.0,0.0,49.05226728338693,47.648127464814316,60.92408295843963,7819933.14348847,0.0,0.0,49.05226728338693,47.648127464814316,60.92408295843963,-17.14603118839372,-17.25659835874425,-17.25659835874425,0.0,0.0,0.0
Головинский,7898154.82466947,0.08822432807904731,0.2153689320136866,26.42974924345044,27.186251460417793,39.759379839841316,7898154.82466947,0.08822432807904731,0.2153689320136866,26.81004551862039,27.186251460417793,39.759379839841316,7898154.82466947,0.08822432807904731,0.2153689320136866,26.81004551862039,27.186251460417793,39.759379839841316,7898154.82466947,0.08822432807904731,0.2153689320136866,26.81004551862039,27.186251460417793,39.759379839841316,0.38029627516995035,0.38029627516995035,0.38029627516995035,0.0,0.0,0.0
Измайлово,7412738.536587399,0.3072661347289172,0.47725554023994504,16.310790459477598,15.059516178419143,30.793880764305367,7412738.536587399,0.0,0.0537333899973482,26.107668445079764,25.672990466683935,35.49175378364186,7412738.536587399,0.0,0.06818767874786712,28.184043820114024,27.710389619711517,40.92485780673028,7412738.536587399,0.0,0.06818767874786712,28.184043820114024,27.710389619711517,40.92485780673028,9.796877985602165,11.873253360636426,11.873253360636426,-0.3072661347289172,-0.3072661347289172,-0.3072661347289172
Даниловский,10365360.513249308,0.0,0.0,110.80649575113664,113.12612376130956,133.86052300668726,10365360.513249308,0.05732233460719857,0.15016514938045813,26.060329517009784,25.487512463138625,41.84473891064468,10365360.513249308,0.08609000147146373,0.1660754173274374,35.72880933468084,40.367907319590266,54.72344500085301,10365360.513249308,0.08609000147146373,0.1660754173274374,35.72880933468084,40.367907319590266,54.72344500085301,-84.74616623412686,-75.0776864164558,-75.0776864164558,0.05732233460719857,0.08609000147146373,0.08609000147146373
Выхино-Жулебино,13147253.173166133,0.0,0.0,84.19160615339416,81.30379927551242,102.75541936906582,13147253.173166133,0.01474384486470581,0.01474384486470581,47.43731057509896,40.78249368378116,76.51649458474328,13147253.173166133,0.0,0.0,72.54279497449316,67.84799033358338,94.95691331038606,13147253.173166133,0.0,0.0,72.54279497449316,67.84799033358338,94.95691331038606,-36.7542955782952,-11.648811178901,-11.648811178901,0.01474384486470581,0.0,0.0
Некрасовка,9123798.232896976,0.307512176053638,0.4832908774641704,18.841673623069113,16.64093873785672,39.592309526676054,9123798.232896976,0.0,0.0,132.80687521864462,133.1542268974275,144.3638493373517,9123798.232896976,0.0,0.0,132.86645780794393,132.2350105656534,143.99061804676023,9123798.232896976,0.0,0.0,132.86645780794393,132.2350105656534,143.99061804676023,113.96520159557551,114.02478418487482,114.02478418487482,-0.307512176053638,-0.307512176053638,-0.307512176053638
Орехово-Борисово Северное,5671042.87373218,0.0,0.0,86.0105725183251,87.1416974439256,100.00688509552464,5671042.87373218,0.0,0.0,115.23586883795492,114.74330840697165,125.80426327695415,5671042.87373218,0.0,0.0,116.10399423192213,114.74330840697165,127.79269961236703,5671042.87373218,0.0,0.0,116.10399423192213,114.74330840697165,127.79269961236703,29.22529631962982,30.093421713597024,30.093421713597024,0.0,0.0,0.0
Лефортово,7495982.306869528,0.0,0.0,114.02363865700339,114.24995477132711,127.43555107869376,7495982.306869528,0.0,0.0,40.60026614371802,41.76096849602729,50.24419802327632,7495982.306869528,0.0,0.0,40.60026614371802,41.76096849602729,50.24419802327632,7495982.306869528,0.0,0.0,40.60026614371802,41.76096849602729,50.24419802327632,-73.42337251328537,-73.42337251328537,-73.42337251328537,0.0,0.0,0.0
Тропарёво-Никулино,11999822.092479693,0.24674051259632934,0.3979586775154537,16.803839750221858,16.94829000961932,26.637900119379992,11999822.092479693,0.03867633528038334,0.06922592227931404,27.546351910545635,26.949486272247427,38.92353266852615,11999822.092479693,0.007863585124849637,0.028681651907791907,34.132523763778686,34.185632445270095,46.77030896062877,11999822.092479693,0.007863585124849637,0.028681651907791907,34.132523763778686,34.185632445270095,46.77030896062877,10.742512160323777,17.328684013556828,17.328684013556828,-0.208064177315946,-0.2388769274714797,-0.2388769274714797
Северный,3880793.995346405,0.0,0.0,82.77837611590638,80.90515293220915,99.68425755101589,3880793.995346405,0.0,0.0,110.82254317495521,111.9155433273823,132.48508365991535,3880793.995346405,0.0,0.0,82.77837611590638,80.90515293220915,99.68425755101589,3880793.995346405,0.0,0.0,110.82254317495521,111.9155433273823,132.48508365991535,28.04416705904883,0.0,28.04416705904883,0.0,0.0,0.0
Южное Бутово,17144547.19693538,0.1807753136859205,0.29735599875840324,34.17445609084249,26.97133735044548,90.42137433720823,17144547.19693538,0.0,0.0,169.8475572204989,175.69651316370133,180.0,17144547.19693538,0.0,0.0,169.8475572204989,175.69651316370133,180.0,17144547.19693538,0.0,0.0,169.8475572204989,175.69651316370133,180.0,135.67310112965643,135.67310112965643,135.67310112965643,-0.1807753136859205,-0.1807753136859205,-0.1807753136859205
Нижегородский,3756819.1469416907,0.0,0.0,121.77029895170459,120.77859990272614,131.87337398122725,3756819.1469416907,0.0,0.0,50.07189334395067,53.75844656344852,61.10421934952615,3756819.1469416907,0.0,0.0,50.16158780543021,53.908898637947566,63.63577206769557,3756819.1469416907,0.0,0.0,50.16158780543021,53.908898637947566,63.63577206769557,-71.69840560775393,-71.60871114627437,-71.60871114627437,0.0,0.0,0.0
Ярославский,5629198.323287386,0.0,0.0,85.52730887688875,84.327479868532,101.61100422065932,5629198.323287386,0.0,0.0,39.91101773419332,39.342157017144174,54.542084055453465,5629198.323287386,0.0,0.0,46.446709701547825,46.59156745945556,59.240580332365845,5629198.323287386,0.0,0.0,46.446709701547825,46.59156745945556,59.240580332365845,-45.61629114269543,-39.08059917534093,-39.08059917534093,0.0,0.0,0.0
Западное Дегунино,7882770.000290533,0.026660467062092238,0.09393895615597112,22.76063150030844,21.469946337224492,33.79190727226644,7882770.000290533,0.0,0.0,35.026656018965966,35.60980361685472,44.10968446429778,7882770.000290533,0.0,0.041232363242035414,27.884642407308966,25.616868680722806,42.26402110463529,7882770.000290533,0.0,0.0,35.026656018965966,35.60980361685472,44.10968446429778,12.266024518657527,5.124010907000528,12.266024518657527,-0.026660467062092238,-0.026660467062092238,-0.026660467062092238
Солнцево,10063190.635127146,0.0,0.0,74.24414491805322,72.92673356734244,91.02764900663027,10063190.635127146,0.0,0.0,90.59647381092657,91.4809362026827,105.78776914601731,10063190.635127146,0.0,0.0,92.44786126819518,93.16997168659803,107.47680462993263,10063190.635127146,0.0,0.0,92.44786126819518,93.16997168659803,107.47680462993263,16.352328892873345,18.20371635014196,18.20371635014196,0.0,0.0,0.0
Крюково,8138322.808872311,0.8630933815812905,1.0,1.6125540292343166,0.0,11.778495794137191,8138322.808872311,0.0,0.0,180.00000000000006,180.0,180.0,8138322.808872311,0.0,0.0,180.00000000000006,180.0,180.0,8138322.808872311,0.8630933815812905,1.0,1.6125540292343166,0.0,11.778495794137191,178.38744597076575,178.38744597076575,0.0,-0.8630933815812905,-0.8630933815812905,0.0
Можайский,11142697.468368609,0.0,0.0,95.19426737224887,94.97223334350399,115.1603870000776,11142697.468368609,0.0,0.0,51.98752533602394,48.091825952957656,74.49925860784896,11142697.468368609,0.0,0.0,51.98752533602394,48.091825952957656,74.49925860784896,11142697.468368609,0.0,0.0,51.98752533602394,48.091825952957656,74.49925860784896,-43.20674203622493,-43.20674203622493,-43.20674203622493,0.0,0.0,0.0
Куркино,3327260.0874556736,0.0,0.0,88.03659112965396,88.12777905382633,101.55745911969078,3327260.0874556736,0.0,0.0,121.84767030820275,121.35914293164844,135.74526818784213,3327260.0874556736,0.0,0.0,121.84767030820275,121.35914293164844,135.74526818784213,3327260.0874556736,0.0,0.0,112.80466094327971,113.44772853775517,120.11487076807339,33.811079178548795,33.811079178548795,24.768069813625758,0.0,0.0,0.0
Строгино,8191019.879891642,0.0,0.0,82.74753754547335,85.85007622141883,95.66627138955263,8191019.879891642,0.0,0.0,51.408964326589526,52.30032165928514,61.61857964815629,8191019.879891642,0.0,0.0,90.32995066674688,91.69552473337644,100.29816453119642,8191019.879891642,0.0,0.0,90.32995066674688,91.69552473337644,100.29816453119642,-31.338573218883823,7.582413121273532,7.582413121273532,0.0,0.0,0.0
Матушкино,3157680.02698865,1.0,1.0,0.0,0.0,0.0,3157680.02698865,0.0,0.0,180.00000000000003,180.0,180.0,3157680.02698865,0.0,0.0,180.00000000000003,180.0,180.0,3157680.02698865,1.0,1.0,0.0,0.0,0.0,180.00000000000003,180.00000000000003,0.0,-1.0,-1.0,0.0
Левобережный,5485637.354751995,0.41146751739813653,0.6344794470846382,12.25002568731187,11.9694845701635,19.48688118633133,5485637.354751995,0.0,0.0,31.14964183484215,30.630082637818855,42.45658099062999,5485637.354751995,0.0,0.0,31.14964183484215,30.630082637818855,42.45658099062999,5485637.354751995,0.0,0.0,31.14964183484215,30.630082637818855,42.45658099062999,18.89961614753028,18.89961614753028,18.89961614753028,-0.41146751739813653,-0.41146751739813653,-0.41146751739813653
Молжаниновский,2125303.7069918616,0.0,0.0,57.94401681487874,48.75683610372836,84.76402530876967,2125303.7069918616,0.0,0.0,176.90814282323964,180.0,180.0,2125303.7069918616,0.0,0.0,176.90814282323964,180.0,180.0,2125303.7069918616,0.0,0.0,57.94401681487874,48.75683610372836,84.76402530876967,118.9641260083609,118.9641260083609,0.0,0.0,0.0,0.0
Филимонковское,1695097.8267875507,0.0,0.0,180.00000000000003,180.0,180.0,1695097.8267875507,0.0,0.0,180.00000000000003,180.0,180.0,1695097.8267875507,0.0,0.0,180.00000000000003,180.0,180.0,1695097.8267875507,0.0,0.0,180.00000000000003,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
Савёлки,2886057.782554071,1.0,1.0,0.0,0.0,0.0,2886057.782554071,0.0,0.0,179.99999999999997,180.0,180.0,2886057.782554071,0.0,0.0,179.99999999999997,180.0,180.0,2886057.782554071,1.0,1.0,0.0,0.0,0.0,179.99999999999997,179.99999999999997,0.0,-1.0,-1.0,0.0
Сосенское,19627538.223976653,0.0,0.0,84.38242885432123,78.45011073441468,124.6234753540423,19627538.223976653,0.0,0.0,169.45353535157645,172.6303324651294,180.0,19627538.223976653,0.0,0.0,172.65005960662978,176.7759205543032,180.0,19627538.223976653,0.0,0.0,172.65005960662978,176.7759205543032,180.0,85.07110649725522,88.26763075230855,88.26763075230855,0.0,0.0,0.0
Очаково-Матвеевское,11414247.711510861,0.0,0.0,42.033867174218656,41.73374147819069,50.27634666070863,11414247.711510861,0.0,0.0,43.235899833689054,44.08237413741593,56.72548043270794,11414247.711510861,0.0,0.014451749721808944,40.37043855189533,40.11890612957935,55.22128397243944,11414247.711510861,0.0,0.014451749721808944,40.37043855189533,40.11890612957935,55.22128397243944,1.2020326594703974,-1.6634286223233232,-1.6634286223233232,0.0,0.0,0.0
Царицыно,6168053.286509664,0.0,0.0,103.97621778523977,103.1816953616789,115.90378052156261,6168053.286509664,0.0,0.0,66.47525724633225,67.74910503016596,76.23067217847981,6168053.286509664,0.0,0.0,66.47525724633225,67.74910503016596,76.23067217847981,6168053.286509664,0.0,0.0,66.47525724633225,67.74910503016596,76.23067217847981,-37.50096053890752,-37.50096053890752,-37.50096053890752,0.0,0.0,0.0
Орехово-Борисово Южное,8226950.034122039,0.0,0.0,94.55628770434542,94.97434850953191,107.07968578011521,8226950.034122039,0.0,0.0,134.96323932002377,135.58602406466656,143.18571304068024,8226950.034122039,0.0,0.0,139.28423137076922,140.73472534071624,149.1494835489486,8226950.034122039,0.0,0.0,139.28423137076922,140.73472534071624,149.1494835489486,40.40695161567835,44.7279436664238,44.7279436664238,0.0,0.0,0.0
Северное Бутово,7326709.868244737,0.0,0.012990716555539716,38.6334251747404,36.60764117534306,50.124288800329104,7326709.868244737,0.0,0.0,126.29848653923528,127.29087725951655,135.08248982390435,7326709.868244737,0.0,0.0,126.29848653923528,127.29087725951655,135.08248982390435,7326709.868244737,0.0,0.0,126.29848653923528,127.29087725951655,135.08248982390435,87.66506136449487,87.66506136449487,87.66506136449487,0.0,0.0,0.0
Крылатское,6121359.376200877,0.0,0.0,133.40663098443557,132.33197107671225,147.4551420065312,6121359.376200877,0.0,0.0,48.350117241545384,46.22935779993932,63.21550091921517,6121359.376200877,0.0,0.0,48.350117241545384,46.22935779993932,63.21550091921517,6121359.376200877,0.0,0.0,48.350117241545384,46.22935779993932,63.21550091921517,-85.05651374289019,-85.05651374289019,-85.05651374289019,0.0,0.0,0.0
Вешняки,5684569.048699391,0.0,0.0,103.19131454495998,103.08230913717648,114.29016677263562,5684569.048699391,0.0,0.08214394555240877,31.248297101182033,33.751932937337266,45.45232668807255,5684569.048699391,0.0,0.03804586021867427,37.46711007611906,41.019465653856855,52.51179329939075,5684569.048699391,0.0,0.03804586021867427,37.46711007611906,41.019465653856855,52.51179329939075,-71.94301744377795,-65.72420446884092,-65.72420446884092,0.0,0.0,0.0
Тимирязевский,6686707.731336119,0.0,0.0,62.69010436548867,67.1271064627766,84.66551116715095,6686707.731336119,0.03227434446776413,0.11689086226930777,31.106010426867936,26.691755005520456,49.76596492390565,6686707.731336119,0.03227434446776413,0.11689086226930777,31.106010426867936,26.691755005520456,49.76596492390565,6686707.731336119,0.03227434446776413,0.11689086226930777,31.106010426867936,26.691755005520456,49.76596492390565,-31.584093938620736,-31.584093938620736,-31.584093938620736,0.03227434446776413,0.03227434446776413,0.03227434446776413
Братеево,5575880.857393113,0.0,0.0,48.629473504825036,47.696783538722585,57.32789599500706,5575880.857393113,0.0,0.0,97.49668028902327,96.56399032292082,106.19510277920526,5575880.857393113,0.0,0.0,109.041713150536,108.16708706570127,117.79819952198571,5575880.857393113,0.0,0.0,109.041713150536,108.16708706570127,117.79819952198571,48.86720678419824,60.41223964571096,60.41223964571096,0.0,0.0,0.0
Внуковское,8606709.357133873,0.0,0.0,152.65075656726975,151.19119867548392,169.1107182183,8606709.357133873,0.0,0.0,165.70224103294314,165.4698303909819,180.0,8606709.357133873,0.0,0.0,167.12741000576506,167.15886587489726,180.0,8606709.357133873,0.0,0.0,167.12741000576506,167.15886587489726,180.0,13.051484465673383,14.476653438495305,14.476653438495305,0.0,0.0,0.0
Ясенево,10279508.069647923,0.0,0.0,69.01859037904858,70.17096922352322,81.22642281417892,10279508.069647923,0.0,0.0,94.66277546546455,97.33034045233161,110.40376569445915,10279508.069647923,0.0,0.0,94.66277546546455,97.33034045233161,110.40376569445915,10279508.069647923,0.0,0.0,94.66277546546455,97.33034045233161,110.40376569445915,25.644185086415973,25.644185086415973,25.644185086415973,0.0,0.0,0.0
Москворечье-Сабурово,5239547.774524052,0.0,0.0,85.43512720660303,89.84550930177355,103.95957520410224,5239547.774524052,0.0,0.0,66.95788654575638,65.65740140893693,96.42894116980852,5239547.774524052,0.0,0.0,67.41886192051393,65.65740140893693,96.42894116980852,5239547.774524052,0.0,0.0,67.41886192051393,65.65740140893693,96.42894116980852,-18.477240660846647,-18.016265286089094,-18.016265286089094,0.0,0.0,0.0
Гольяново,11975369.820058962,0.0,0.0,44.47214771106418,45.700235553595846,58.09610884361781,11975369.820058962,0.012672227267766688,0.06943031664367388,38.82039701150138,39.470006134967505,58.10505129955172,11975369.820058962,0.020640191705296792,0.09204993983516092,29.93532360157673,32.36064149218677,42.62649107619384,11975369.820058962,0.020640191705296792,0.09204993983516092,29.93532360157673,32.36064149218677,42.62649107619384,-5.651750699562804,-14.536824109487451,-14.536824109487451,0.012672227267766688,0.020640191705296792,0.020640191705296792
Бирюлёво Восточное,10044513.81221866,0.0,0.0,146.15785808678112,147.01045429372505,154.2258897279923,10044513.81221866,0.0,0.0,121.45812482310247,124.68606893495073,139.36201819924312,10044513.81221866,0.0,0.0,121.45812482310247,124.68606893495073,139.36201819924312,10044513.81221866,0.0,0.0,121.45812482310247,124.68606893495073,139.36201819924312,-24.699733263678652,-24.699733263678652,-24.699733263678652,0.0,0.0,0.0
